latitude,longitude,brightness,frp,bright_t31,acq_date,acq_time,satellite,confidence,daynight,NOM_DEP,NOM_PROV,NOM_MUN,HECTARES
-16.95734,-58.6693,301.28,1.93,288.04,2024-08-06,506,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-12.21055,-64.79638,332.63,5.44,283.48,2024-10-08,523,N20,n,N,Beni,Mamore,San Joaquín,869243.103
-17.51818,-59.34259,310.11,2.83,296.78,2024-08-31,514,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.61159,-62.88875,339.0,4.28,294.94,2024-09-20,1810,N,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-18.17072,-62.44311,335.89,6.46,303.22,2024-01-15,1739,N,l,D,Santa Cruz,Cordillera,Charagua,7136018.854
-13.19013,-67.87794,350.39,17.13,298.11,2024-10-11,1817,N,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-14.9604,-60.38445,305.33,1.32,293.23,2024-09-22,500,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.32522,-59.08284,338.7,3.99,306.76,2024-08-29,1706,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.64732,-65.74416,341.71,16.03,300.39,2024-10-08,1732,N,n,D,Cochabamba,Chapare,Villa Tunari,1456095.378
-17.33849,-59.38771,355.3,6.55,299.52,2024-07-30,1745,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.91797,-62.0954,356.73,8.94,288.77,2024-08-12,1701,N,l,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.87229,-62.19153,311.03,0.56,286.4,2024-08-27,448,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.29428,-61.08846,337.37,38.76,311.65,2024-08-26,1739,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.85144,-59.85475,311.43,4.13,298.82,2024-09-11,507,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-13.64346,-63.07026,333.94,5.67,297.44,2024-09-20,1654,N20,n,D,Beni,Itenez,Baures,1761607.494
-16.77518,-58.85935,367.0,18.88,308.44,2024-08-15,1809,N20,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.10837,-63.17491,309.88,7.8,288.18,2024-09-06,524,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-17.28483,-60.25631,342.12,4.93,301.51,2024-09-11,531,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.26965,-62.42742,347.02,5.43,265.57,2024-09-21,519,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-12.73177,-66.73875,342.57,3.58,296.88,2024-08-23,1837,N,n,D,Beni,General Jose Ballivi,Reyes,1264166.592
-17.8688,-59.4971,313.3,8.5,295.6,2024-08-26,1822,Aqua,63,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.77931,-63.49568,323.4,8.38,298.1,2024-09-04,538,N,n,N,Beni,Marban,San Andrés,935478.015
-18.28028,-62.16079,315.88,1.42,293.12,2024-01-17,520,N20,n,N,Santa Cruz,Cordillera,Charagua,7136018.854
-17.52242,-58.23953,350.83,111.07,310.5,2024-08-05,1732,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.34163,-63.58523,367.0,11.09,322.67,2024-07-26,1745,N20,h,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-17.5058,-59.5211,349.1,57.8,302.1,2024-05-30,1336,Terra,95,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.66936,-58.21144,367.0,36.88,310.52,2024-08-22,1713,N,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.47347,-63.31466,344.73,50.74,294.9,2024-08-26,1739,N,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.22208,-64.87271,343.36,33.39,308.31,2024-09-25,1816,N,n,D,Cochabamba,Carrasco,Chimore,273975.4
-17.58986,-60.22853,314.11,3.31,289.74,2024-11-16,609,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.18584,-61.66895,332.96,7.72,301.36,2024-09-08,1655,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.28354,-62.96939,355.77,12.66,302.39,2024-09-24,602,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.72185,-62.07912,367.0,8.63,296.46,2024-09-02,436,N,h,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.88015,-62.7835,352.72,35.07,294.05,2024-10-03,517,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.10697,-62.00608,310.56,2.08,290.74,2024-10-04,458,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.48305,-61.80803,344.51,3.03,298.45,2024-09-12,448,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.43459,-62.92276,347.79,23.33,295.6,2024-10-09,1713,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.61559,-59.83273,325.3,2.19,297.98,2024-09-10,526,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-13.82887,-61.6293,304.61,1.64,284.65,2024-10-06,601,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.49986,-63.48024,300.86,0.37,264.94,2024-09-01,454,N,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.8424,-61.9777,328.5,32.0,289.5,2024-06-27,156,Terra,100,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.31219,-63.96537,310.82,3.24,295.7,2024-10-07,518,N,n,N,Beni,Marban,San Andrés,935478.015
-15.44933,-61.26473,308.59,0.95,291.59,2024-08-16,518,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.70154,-60.9033,303.48,1.93,283.16,2024-07-14,537,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.42519,-62.85501,333.1,14.16,299.34,2024-08-26,1739,N,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.19276,-63.17458,347.51,4.61,302.16,2024-09-10,1822,N20,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-14.99992,-62.80703,318.82,3.36,295.63,2024-09-22,500,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.19987,-63.39333,333.7,2.44,291.2,2024-09-29,452,N20,n,N,Santa Cruz,Guarayos,El Puente,674484.183
-15.04739,-63.17588,308.53,1.18,285.27,2024-09-06,524,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.38664,-60.93796,344.81,18.35,308.25,2024-09-03,1713,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.23026,-65.12071,342.76,16.73,309.59,2024-07-04,1733,N,n,D,Beni,Moxos,San Ignacio,2001132.642
-16.22202,-60.45705,333.53,1.85,305.82,2024-06-18,1732,N,l,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.82237,-58.00438,337.91,2.02,304.27,2024-09-01,1726,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.81486,-57.9171,343.27,5.79,312.4,2024-09-08,1718,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.01677,-61.71587,340.49,13.36,301.17,2024-08-01,1708,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.24579,-62.10499,310.65,0.96,265.31,2024-09-21,519,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.62449,-60.38311,312.26,3.73,297.04,2024-09-12,448,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.6803,-61.1718,307.3,7.7,296.1,2024-07-29,208,Terra,48,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.49908,-62.73274,321.83,2.34,289.89,2024-08-27,512,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.33238,-59.77681,315.55,1.8,288.43,2024-07-02,602,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.84356,-64.53095,311.65,4.58,300.44,2024-10-07,518,N,n,N,Santa Cruz,Guarayos,El Puente,674484.183
-13.78107,-60.5803,330.26,2.01,291.23,2024-10-12,524,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.85089,-58.08837,308.79,2.95,292.48,2024-09-10,550,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.91784,-61.3277,316.48,5.57,296.0,2024-08-31,513,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.5676,-58.2246,312.2,13.1,288.5,2024-08-27,155,Terra,34,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.41654,-63.05281,345.65,7.9,295.15,2024-08-25,1759,N,n,D,Beni,Itenez,Magdalena,1363449.184
-14.35686,-63.02666,332.74,3.42,294.35,2024-09-24,1719,N20,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-16.00635,-62.17005,304.34,0.87,291.63,2024-09-06,524,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.5151,-63.67055,309.98,2.59,293.61,2024-09-23,621,N,n,N,Beni,Itenez,Baures,1761607.494
-16.71688,-59.99668,329.44,5.44,298.55,2024-09-04,538,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.34567,-62.73763,301.96,1.29,289.95,2024-08-28,453,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.54163,-58.15226,306.31,2.0,292.58,2024-09-04,422,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.65559,-61.51762,332.95,4.47,304.87,2024-07-26,1744,N20,l,D,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-15.98078,-61.88576,315.09,4.26,291.67,2024-10-06,602,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.8033,-65.19679,367.0,91.45,297.48,2024-09-25,1840,N20,h,D,Beni,Moxos,San Ignacio,2001132.642
-14.47687,-63.07962,322.33,1.59,297.53,2024-10-02,536,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-14.08684,-64.58993,343.12,8.53,304.08,2024-09-04,1811,N,n,D,Beni,Mamore,San Ramón,1007855.847
-16.4149,-59.9423,323.9,13.5,307.9,2024-08-29,1845,Aqua,15,D,Santa Cruz,Velasco,San Rafael,973100.718
-17.98376,-59.4744,356.68,6.85,302.29,2024-09-29,1700,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.73408,-63.56049,351.53,6.28,301.23,2024-10-22,1810,N,n,D,Beni,Marban,San Andrés,935478.015
-15.62599,-60.55924,343.68,3.91,311.05,2024-06-12,1745,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-12.65048,-64.36071,347.34,16.58,301.84,2024-09-20,1811,N,n,D,Beni,Mamore,San Ramón,1007855.847
-16.52229,-60.2734,310.15,1.28,294.11,2024-08-06,506,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-16.46745,-60.28664,311.02,3.72,298.13,2024-09-10,526,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.83751,-59.52057,313.95,2.23,294.27,2024-08-05,525,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.55507,-61.27129,338.05,3.76,303.93,2024-08-21,1733,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.80312,-65.5809,305.63,1.4,286.03,2024-10-04,615,N,n,N,Beni,Moxos,San Ignacio,2001132.642
-14.86639,-63.56282,319.82,2.13,292.5,2024-09-25,607,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-16.97762,-60.41332,351.37,11.9,304.99,2024-09-21,1751,N,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.81401,-64.15745,342.59,19.93,305.84,2024-10-07,543,N20,n,N,Beni,Marban,San Andrés,935478.015
-13.3203,-64.8595,320.1,8.2,301.8,2024-09-20,1404,Terra,59,D,Beni,Mamore,San Joaquín,869243.103
-16.85669,-59.88499,338.41,4.09,304.69,2024-09-08,1718,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-17.45183,-59.23063,318.88,2.27,298.23,2024-08-06,506,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-18.72254,-63.32426,334.93,4.02,288.3,2024-05-21,527,N,n,N,Santa Cruz,Cordillera,Cabezas,505815.887
-15.23663,-63.13089,355.24,11.95,301.9,2024-09-05,1752,N,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.26186,-62.64365,315.17,3.34,298.5,2024-09-03,440,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.91172,-61.71568,307.68,1.68,294.6,2024-08-17,500,N20,n,N,Santa Cruz,Ñuflo De Chavez,San Antonio de Lomerio,250268.452
-17.66041,-58.22425,328.34,3.28,300.37,2024-08-22,506,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.8648,-62.70553,323.91,1.73,296.66,2024-09-10,526,N,n,N,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-16.53688,-61.58017,357.63,11.27,302.45,2024-08-26,1739,N,n,D,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-17.36365,-59.13972,335.29,11.35,308.97,2024-08-31,1745,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.15,-63.64984,338.9,6.87,304.06,2024-08-17,1732,N20,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.31803,-63.31215,315.0,1.45,288.1,2024-08-26,531,N20,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-13.24337,-64.43016,336.3,5.08,293.94,2024-08-25,1759,N,n,D,Beni,Mamore,San Ramón,1007855.847
-15.80833,-61.13986,322.83,1.86,288.88,2024-08-27,512,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-11.37468,-68.75464,333.32,4.85,299.71,2024-10-18,1746,N,n,D,Pando,Manuripi,Filadelfia,1188576.23
-13.4877,-63.30822,367.0,9.04,301.9,2024-08-29,1824,N,h,D,Beni,Itenez,Baures,1761607.494
-12.99367,-64.21786,337.66,4.35,297.01,2024-07-09,1804,N20,n,D,Beni,Itenez,Magdalena,1363449.184
-15.03175,-62.01077,323.0,4.32,292.93,2024-09-30,550,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.9907,-62.7765,417.3,376.7,298.2,2024-09-28,203,Terra,100,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.54041,-59.94358,350.61,4.89,300.26,2024-08-18,1713,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-13.86833,-60.51423,301.0,1.01,277.99,2024-10-13,530,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.55378,-60.39595,336.96,4.3,307.0,2024-09-06,1756,N20,l,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.63647,-63.24194,339.38,5.87,298.59,2024-09-20,1810,N,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-16.83489,-60.31268,310.73,1.93,286.9,2024-09-21,543,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.8337,-63.33176,339.29,2.15,306.26,2024-07-21,1714,N,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.64077,-62.1433,337.76,5.2,304.43,2024-09-11,1739,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.46242,-59.74234,367.0,27.76,297.84,2024-08-14,556,N20,h,N,Santa Cruz,Velasco,San Rafael,973100.718
-15.0642,-63.8767,328.6,25.8,294.4,2024-09-06,204,Terra,100,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.05336,-64.03924,331.87,21.37,292.58,2024-07-06,1719,N20,n,D,Santa Cruz,Guarayos,El Puente,674484.183
-13.39139,-64.12663,367.0,78.85,321.07,2024-10-12,1757,N,h,D,Beni,Itenez,Magdalena,1363449.184
-16.61761,-59.8618,339.39,4.1,296.66,2024-05-05,1758,N,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.54336,-64.16895,339.97,7.49,301.33,2024-08-05,1733,N,n,D,Beni,Marban,San Andrés,935478.015
-15.70459,-62.52062,339.01,10.75,294.9,2024-09-19,1829,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.34787,-62.19554,339.34,3.81,301.0,2024-09-08,446,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.31031,-62.58593,327.72,14.07,286.55,2024-07-29,1828,N20,n,D,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-16.41112,-59.7834,314.49,1.86,296.78,2024-08-22,506,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-12.8947,-64.8661,306.4,11.0,294.8,2024-05-02,156,Terra,63,N,Beni,Mamore,San Joaquín,869243.103
-13.6338,-63.01529,346.21,21.21,301.1,2024-09-03,1830,N,n,D,Beni,Itenez,Baures,1761607.494
-13.54728,-66.09341,367.0,8.47,295.94,2024-07-22,1836,N,h,D,Beni,Yacuma,Exaltacion,2497316.752
-15.80589,-61.12458,315.2,2.64,296.06,2024-08-22,442,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.94708,-64.20692,295.69,0.84,264.23,2024-10-23,518,N,n,N,Beni,Marban,San Andrés,935478.015
-13.33377,-65.05791,207.93,132.09,319.07,2024-08-14,1829,N20,l,D,Beni,Mamore,San Joaquín,869243.103
-15.33721,-68.17912,331.59,3.42,274.94,2024-11-10,1854,N,n,D,La Paz,Larecaja,Mapiri,138061.308
-13.9621,-63.69888,321.34,1.78,289.64,2024-07-30,513,N,n,N,Beni,Itenez,Baures,1761607.494
-15.6017,-61.4945,333.4,21.4,306.3,2024-09-22,1831,Aqua,81,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.59953,-62.15102,353.23,57.73,312.72,2024-09-10,1758,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.9111,-63.3201,341.0,35.3,300.1,2024-10-02,1840,Aqua,84,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-18.76261,-58.73488,304.08,0.99,278.61,2024-02-01,449,N,n,N,Santa Cruz,German Busch,Carmen Rivero Torrez,1101079.142
-14.89962,-61.63833,349.02,8.14,292.12,2024-09-06,500,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.32906,-62.65316,355.1,19.8,294.61,2024-08-25,1758,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-12.82163,-66.22497,350.85,14.72,302.81,2024-07-16,1733,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-14.9415,-62.1925,323.4,28.6,298.7,2024-09-24,601,Aqua,98,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.0718,-60.8969,323.7,18.1,289.1,2024-08-26,611,Aqua,51,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.26939,-58.6456,344.8,9.1,308.57,2024-09-01,1726,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.2819,-60.78477,340.42,8.98,300.08,2024-08-26,1739,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.9014,-61.5358,325.1,27.2,300.2,2024-09-11,208,Terra,100,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.88498,-58.57079,315.88,1.39,294.35,2024-10-02,513,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.77504,-61.67675,309.32,2.26,295.66,2024-10-02,512,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.66916,-62.77923,307.79,1.76,295.17,2024-09-10,549,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.41897,-62.9364,327.09,2.94,295.07,2024-09-21,543,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-16.26276,-61.6473,314.13,2.06,296.95,2024-09-10,549,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.15562,-62.30474,330.43,3.52,303.98,2024-10-23,1751,N,l,D,Beni,Itenez,Baures,1761607.494
-17.56868,-58.13266,332.93,6.19,293.1,2024-08-26,1802,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-11.7026,-66.2599,332.1,23.0,300.2,2024-10-17,1406,Terra,80,D,Beni,Vaca Diez,Riberalta,972562.88
-15.47893,-62.61274,327.71,5.13,293.0,2024-08-22,622,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.6353,-64.4144,313.5,8.1,292.5,2024-09-30,1857,Aqua,50,D,Santa Cruz,Ichilo,Yapacaní,951411.755
-17.23752,-60.26742,367.0,20.54,306.95,2024-09-08,1654,N,h,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.11777,-63.69978,336.57,3.59,302.57,2024-08-17,1732,N20,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.86867,-62.73088,309.87,1.67,294.49,2024-09-20,538,N,n,N,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-14.9308,-67.0543,342.21,24.49,291.12,2024-11-28,1840,N20,n,D,Beni,General Jose Ballivi,San Borja,1348856.721
-16.60153,-59.98865,305.57,0.95,290.9,2024-09-06,501,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-17.47734,-58.24652,344.51,10.44,305.4,2024-08-17,1707,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.88715,-60.84903,313.81,1.69,296.2,2024-08-22,506,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.92595,-63.12268,311.57,1.81,296.51,2024-09-04,538,N,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.6083,-61.9257,335.2,75.3,294.9,2024-08-28,553,Aqua,100,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.29373,-58.48755,367.0,34.65,304.53,2024-08-02,1648,N,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.0918,-63.05358,308.07,2.11,297.26,2024-09-09,544,N,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.39609,-63.31792,316.67,6.86,294.19,2024-09-05,519,N,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-14.78155,-62.19748,295.3,0.68,261.54,2024-09-27,530,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.29032,-61.33867,300.32,0.66,280.29,2024-04-05,513,N20,n,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-16.78153,-63.63915,344.61,13.58,299.2,2024-09-07,1714,N,n,D,Santa Cruz,Sara,Santa Rosa del Sara,411372.581
-17.59566,-59.31664,350.74,15.87,307.66,2024-08-29,1706,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.14574,-61.27122,311.14,1.8,296.2,2024-08-16,454,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.6984,-61.61893,331.66,4.71,290.04,2024-05-21,551,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.76866,-62.79826,342.08,36.35,313.06,2024-08-05,1758,N20,n,D,Beni,Itenez,Baures,1761607.494
-15.361,-63.39728,304.59,1.95,270.29,2024-08-24,545,N,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-14.21733,-62.93064,301.05,3.82,279.38,2024-09-30,550,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.52385,-63.29465,356.88,32.77,324.14,2024-08-21,1734,N,n,D,Beni,Itenez,Baures,1761607.494
-16.41984,-59.17086,339.44,3.74,300.42,2024-07-30,1745,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.74039,-62.04902,367.0,11.82,288.05,2024-09-01,454,N,h,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.79216,-61.79308,347.97,8.34,294.46,2024-09-27,1802,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.13207,-61.78749,299.21,0.55,276.53,2024-09-21,519,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.38246,-59.51063,310.95,0.81,289.21,2024-08-14,532,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.63021,-67.02889,333.92,4.16,293.96,2024-10-21,1828,N,n,D,La Paz,Sur Yungas,Palos Blancos,360458.365
-15.45759,-60.69716,334.27,5.39,302.63,2024-08-20,1752,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.9734,-62.2868,336.1,56.7,306.0,2024-09-08,1856,Aqua,85,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.20345,-61.89961,319.26,3.67,292.27,2024-08-29,551,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.36203,-62.1972,307.58,2.58,297.18,2024-09-11,530,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-12.35126,-66.34066,313.54,1.27,286.61,2024-09-25,543,N,n,N,Beni,General Jose Ballivi,Santa Rosa,1210566.888
-15.53022,-60.92413,356.67,107.28,283.92,2024-08-12,1702,N,l,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.34062,-60.35896,299.84,0.68,285.35,2024-08-27,448,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-16.84754,-58.55332,367.0,114.15,298.43,2024-08-02,1648,N,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.472,-59.6882,308.41,1.14,293.28,2024-09-05,520,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-14.8537,-64.78384,339.54,7.33,298.52,2024-08-22,1714,N,n,D,Beni,Cercado,Trinidad,253852.066
-16.5714,-60.1952,336.8,44.9,299.8,2024-07-01,1809,Aqua,88,D,Santa Cruz,Velasco,San Rafael,973100.718
-12.82788,-64.22614,322.33,2.49,297.24,2024-09-25,543,N,n,N,Beni,Itenez,Magdalena,1363449.184
-12.0895,-65.474,304.2,5.8,292.5,2024-08-30,218,Terra,59,N,Beni,Yacuma,Exaltacion,2497316.752
-13.64185,-63.19525,317.05,2.58,297.49,2024-09-11,530,N20,n,N,Beni,Itenez,Baures,1761607.494
-12.96127,-67.58633,352.29,8.48,319.46,2024-08-30,1805,N,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-18.62029,-58.21602,312.1,1.21,282.49,2024-01-11,532,N20,n,N,Santa Cruz,German Busch,Carmen Rivero Torrez,1101079.142
-15.83905,-65.27641,332.53,4.74,299.85,2024-09-24,1718,N20,n,D,Cochabamba,Chapare,Villa Tunari,1456095.378
-13.10444,-65.57297,337.63,28.15,297.64,2024-08-01,1849,N,n,D,Beni,Yacuma,Exaltacion,2497316.752
-16.07438,-61.9533,305.7,1.13,292.64,2024-08-15,537,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.19773,-58.72793,344.91,14.06,306.96,2024-08-04,1751,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.02799,-61.30334,329.79,6.43,291.05,2024-01-26,551,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
